run_id,point,primal_equality_inf,primal_inequality_inf,dual_scaled_inf,mean_lz_scaled,maximum_water_violation,minimum_l,minimum_z
20260811_101510_stage_B_WATER2_4168a6e9,source_checkpoint_27,7.2759576141834259e-12,0.018911517605081585,1.1339840633532423e-07,0.00011087513585783296,0,0.00014816651468552524,2.7942468862220913e-08
20260811_101510_stage_B_WATER2_4168a6e9,experiment_revision_0,7.2759576141834259e-12,0.018911517605081585,1.1339840633532423e-07,0.00011087513585783296,0,0.00014816651468552524,2.7942468862220913e-08
