run_id,day,hour,PW_1,PW_2,PW_3,PW_4,PW_5,PP_1,PP_2,PP_3,PP_4,PP_5,PH_1,PH_2,PH_3,PH_4,PF_1,PF_2,PF_3,PF_4,Pch_1,Pch_2,Pdis_1,Pdis_2,SOC_1,SOC_2
20260811_121452_stage_B_2C_4168a6e9,15,2,157.91859176467176,23.398660889883072,26.696399840728407,119.54815842620327,123.34627655972973,0,0,0,0,0,68.651585014369374,64.872928358781493,26.549065402802842,28.710625897129844,622.82450583722061,622.82450583722061,353.98535188726743,353.98535188726743,24.752348329251358,26.330278787170396,114.49453377006358,93.276085743081879,151.03179013616645,135.19187860378901
20260811_121452_stage_B_2C_4168a6e9,15,3,226.06334950020275,96.202376711852168,168.52932243371345,15.190572787358274,164.04897429484475,0,0,0,0,0,35.248656043099103,34.134768241222304,18.786999922495259,19.872598273064387,622.30097422630104,622.30097422630104,353.5082939132115,353.5082939132115,32.405631156743688,34.021807400321833,64.683782541927698,62.047501528260831,108.3259886862046,96.869836899344747
20260811_121452_stage_B_2C_4168a6e9,15,4,207.8478175851177,224.45154012419064,225.62926671633898,227.25392513391279,147.85803292278601,0,0,0,0,0,16.004150773114471,15.772899990877244,10.971943147600181,11.336646112629147,620.43030800530187,620.43030800530187,351.85904403693723,351.85904403693723,127.48500607405087,123.04940769200749,28.631009747131476,30.198477427880803,191.25026110048103,174.06044001339583
20260811_121452_stage_B_2C_4168a6e9,15,5,254.41962910159052,127.0162236326336,236.86623555879746,181.71142148042932,187.67941931427271,0,0,0,0,0,15.125090230435799,14.916651761508334,10.523181107501827,10.858925854624545,620.10720399788909,620.10720399788909,351.60354755835453,351.60354755835453,127.13654948474961,116.05672593510874,29.433206676296258,31.221787589280726,272.96959266309358,243.82061825579271
20260811_121452_stage_B_2C_4168a6e9,15,6,417.8320016718767,103.92555054075602,309.0429542565405,120.9710274363571,260.00222410473577,0,0,0,0,0,13.792216382167343,13.620144752740996,9.7819948787385211,10.071128474522006,619.69357947131437,619.69357947131437,351.20555568387596,351.20555568387596,202.99686974942213,169.67657005420475,25.017732957206839,26.818194037604641,427.86929437400971,366.73153792946096
20260811_121452_stage_B_2C_4168a6e9,15,7,297.31568224009527,37.32490900490108,187.03727850269115,184.67630917466411,158.19794077757973,0,0,0,0,0,23.18981885661097,22.676468242927818,14.492825916600893,15.140403063509613,621.31436013508721,621.31436013508721,352.74802349215696,352.74802349215696,32.937500528957671,34.305922963909268,80.046058543178845,79.020961915618571,368.57297980209557,309.80579980184723
20260811_121452_stage_B_2C_4168a6e9,15,8,257.46124600231792,20.41241190926613,42.483521002130566,52.920264751814592,189.01512091333686,54.000814853995998,69.242564227699461,107.68370652422813,86.124047149010863,23.007227018044038,27.933583043717093,27.18010668487269,16.346437551408027,17.177035437439159,621.63725846799946,621.63725846799946,353.03399441747257,353.03399441747257,27.554182137037888,29.001600535942202,130.03871423792233,116.18647559483092,248.88428346107096,206.81115628993871
20260811_121452_stage_B_2C_4168a6e9,15,9,220.67826545524917,137.9477138190887,6.1313604036365383,6.6112953281294873,12.245624680733043,141.85126936766733,189.32901989972433,85.791097258576329,124.47247141829446,135.3097087223382,29.436289257877284,28.596023016612474,16.835484633312003,17.723238747379305,621.60352832035198,621.60352832035198,353.02377590761296,353.02377590761296,25.532685386697008,26.916005614188919,184.06493089685068,156.17028963948704,67.347110423708571,57.513017298834207
20260811_121452_stage_B_2C_4168a6e9,15,10,65.975869873797791,32.594606155488798,109.15999399983191,53.339475851225714,29.410163402265024,290.15742571513294,329.2358177714375,324.64573750190743,326.8307625175571,325.40371521922816,6.0903330150147239,6.0571784458372466,4.9745680605404683,5.0458569908882245,591.15690183568745,591.15690183568745,326.9326588507177,326.9326588507177,147.89170338590358,139.97368493692923,85.949868853252184,76.814893576616726,104.94978918963052,98.139451990274267
20260811_121452_stage_B_2C_4168a6e9,15,11,91.691120758572282,64.382939644327351,33.318166217253115,55.394173783347092,31.495132024694954,604.44054338191916,475.49520971215054,395.38987049644049,405.49491895158747,345.39743313949577,5.6290348056389288,5.6005271273361039,4.5376211670140467,4.5980773449742562,485.36089681901024,485.36089681901024,250.20007469391896,250.20007469391896,209.63878359934105,174.56828700036053,74.781884311259319,65.438474707831887,210.53371186097155,182.54149394856321
20260811_121452_stage_B_2C_4168a6e9,15,12,30.8583138990568,47.223223464151864,76.290894973121979,35.198012217601153,44.022382542519715,697.42349472926287,554.41888186599044,514.54818443958607,431.38736726493948,458.93543631683536,5.6161985494806581,5.5878477138917679,4.532907216742899,4.5932649353704322,484.68508385520033,484.68508385520033,249.83665919871416,249.83665919871416,183.04751623490569,153.21216983315583,99.826219764767359,86.753570066913582,264.35845451153409,224.03959116849944
20260811_121452_stage_B_2C_4168a6e9,15,13,64.388678128716748,52.382414698297467,56.997943007830635,55.668324943760645,52.837560587701944,513.11298399571297,664.81496266953957,581.98750342228163,441.18636152589846,346.50102278132181,5.6126292206182686,5.584321466840068,4.5288864911467481,4.5891617201526191,480.2347244807234,480.2347244807234,247.33654007858601,247.33654007858601,173.95009260852498,145.95747892971946,109.6541224736696,94.918165286136812,299.07562399957362,249.93669410953936
20260811_121452_stage_B_2C_4168a6e9,15,14,96.039493346398046,1.3295085443745818,50.478644397194543,39.382642882421791,43.025165887815319,559.88482868281244,544.28156886156216,583.4676910587317,413.31172672546148,436.30352376501594,5.6145754703593669,5.5862508902362435,4.5277886148159139,4.5880381830185986,476.24571230499498,476.24571230499498,245.14234269186198,245.14234269186198,176.02315289912619,146.66263355868259,107.93978364348371,94.148445510392989,337.56336867158302,277.323680411917
