run_id,day,hour,window_position,storage_id,current_soc_global_index,predecessor_hour,predecessor_soc_global_index,energy_capacity_global_index,boundary_source,initial_energy_fraction,terminal_equality,terminal_energy_fraction
20260811_155000_stage_B_2C_30day_full_final,21,19,19,1,11172,18,11148,307,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,19,19,2,11173,18,11149,308,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,20,20,1,11191,19,11172,307,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,20,20,2,11192,19,11173,308,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,21,21,1,11210,20,11191,307,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,21,21,2,11211,20,11192,308,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,22,22,1,11229,21,11210,307,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,22,22,2,11230,21,11211,308,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,23,23,1,11247,22,11229,307,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,23,23,2,11248,22,11230,308,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,21,24,24,1,11266,23,11247,307,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,21,24,24,2,11267,23,11248,308,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,22,1,1,1,11285,NaN,0,321,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,1,1,2,11286,NaN,0,322,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,2,2,1,11304,1,11285,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,2,2,2,11305,1,11286,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,3,3,1,11323,2,11304,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,3,3,2,11324,2,11305,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,4,4,1,11342,3,11323,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,4,4,2,11343,3,11324,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,5,5,1,11361,4,11342,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,5,5,2,11362,4,11343,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,6,6,1,11380,5,11361,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,6,6,2,11381,5,11362,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,7,7,1,11399,6,11380,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,7,7,2,11400,6,11381,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,8,8,1,11423,7,11399,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,8,8,2,11424,7,11400,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,9,9,1,11447,8,11423,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,9,9,2,11448,8,11424,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,10,10,1,11471,9,11447,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,10,10,2,11472,9,11448,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,11,11,1,11495,10,11471,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,11,11,2,11496,10,11472,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,12,12,1,11519,11,11495,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,12,12,2,11520,11,11496,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,13,13,1,11543,12,11519,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,13,13,2,11544,12,11520,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,14,14,1,11567,13,11543,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,14,14,2,11568,13,11544,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,15,15,1,11591,14,11567,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,15,15,2,11592,14,11568,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,16,16,1,11615,15,11591,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,16,16,2,11616,15,11592,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,17,17,1,11639,16,11615,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,17,17,2,11640,16,11616,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,18,18,1,11663,17,11639,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,18,18,2,11664,17,11640,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,19,19,1,11687,18,11663,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,19,19,2,11688,18,11664,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,20,20,1,11706,19,11687,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,20,20,2,11707,19,11688,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,21,21,1,11725,20,11706,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,21,21,2,11726,20,11707,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,22,22,1,11744,21,11725,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,22,22,2,11745,21,11726,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,23,23,1,11763,22,11744,321,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,23,23,2,11764,22,11745,322,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,22,24,24,1,11782,23,11763,321,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,22,24,24,2,11783,23,11764,322,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,23,1,1,1,11801,NaN,0,335,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,1,1,2,11802,NaN,0,336,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,2,2,1,11820,1,11801,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,2,2,2,11821,1,11802,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,3,3,1,11839,2,11820,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,3,3,2,11840,2,11821,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,4,4,1,11858,3,11839,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,4,4,2,11859,3,11840,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,5,5,1,11877,4,11858,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,5,5,2,11878,4,11859,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,6,6,1,11896,5,11877,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,6,6,2,11897,5,11878,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,7,7,1,11915,6,11896,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,7,7,2,11916,6,11897,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,8,8,1,11939,7,11915,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,8,8,2,11940,7,11916,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,9,9,1,11963,8,11939,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,9,9,2,11964,8,11940,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,10,10,1,11987,9,11963,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,10,10,2,11988,9,11964,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,11,11,1,12011,10,11987,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,11,11,2,12012,10,11988,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,12,12,1,12035,11,12011,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,12,12,2,12036,11,12012,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,13,13,1,12059,12,12035,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,13,13,2,12060,12,12036,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,14,14,1,12083,13,12059,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,14,14,2,12084,13,12060,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,15,15,1,12107,14,12083,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,15,15,2,12108,14,12084,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,16,16,1,12131,15,12107,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,16,16,2,12132,15,12108,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,17,17,1,12155,16,12131,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,17,17,2,12156,16,12132,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,18,18,1,12179,17,12155,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,18,18,2,12180,17,12156,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,19,19,1,12203,18,12179,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,19,19,2,12204,18,12180,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,20,20,1,12222,19,12203,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,20,20,2,12223,19,12204,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,21,21,1,12241,20,12222,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,21,21,2,12242,20,12223,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,22,22,1,12260,21,12241,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,22,22,2,12261,21,12242,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,23,23,1,12279,22,12260,335,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,23,23,2,12280,22,12261,336,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,23,24,24,1,12298,23,12279,335,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,23,24,24,2,12299,23,12280,336,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,24,1,1,1,12317,NaN,0,349,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,1,1,2,12318,NaN,0,350,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,2,2,1,12336,1,12317,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,2,2,2,12337,1,12318,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,3,3,1,12355,2,12336,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,3,3,2,12356,2,12337,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,4,4,1,12374,3,12355,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,4,4,2,12375,3,12356,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,5,5,1,12393,4,12374,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,5,5,2,12394,4,12375,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,6,6,1,12412,5,12393,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,6,6,2,12413,5,12394,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,7,7,1,12431,6,12412,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,7,7,2,12432,6,12413,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,8,8,1,12455,7,12431,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,8,8,2,12456,7,12432,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,9,9,1,12479,8,12455,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,9,9,2,12480,8,12456,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,10,10,1,12503,9,12479,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,10,10,2,12504,9,12480,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,11,11,1,12527,10,12503,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,11,11,2,12528,10,12504,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,12,12,1,12551,11,12527,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,12,12,2,12552,11,12528,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,13,13,1,12575,12,12551,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,13,13,2,12576,12,12552,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,14,14,1,12599,13,12575,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,14,14,2,12600,13,12576,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,15,15,1,12623,14,12599,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,15,15,2,12624,14,12600,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,16,16,1,12647,15,12623,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,16,16,2,12648,15,12624,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,17,17,1,12671,16,12647,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,17,17,2,12672,16,12648,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,18,18,1,12695,17,12671,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,18,18,2,12696,17,12672,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,19,19,1,12719,18,12695,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,19,19,2,12720,18,12696,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,20,20,1,12738,19,12719,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,20,20,2,12739,19,12720,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,21,21,1,12757,20,12738,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,21,21,2,12758,20,12739,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,22,22,1,12776,21,12757,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,22,22,2,12777,21,12758,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,23,23,1,12795,22,12776,349,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,23,23,2,12796,22,12777,350,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,24,24,24,1,12814,23,12795,349,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,24,24,24,2,12815,23,12796,350,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,25,1,1,1,12833,NaN,0,363,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,1,1,2,12834,NaN,0,364,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,2,2,1,12852,1,12833,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,2,2,2,12853,1,12834,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,3,3,1,12871,2,12852,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,3,3,2,12872,2,12853,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,4,4,1,12890,3,12871,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,4,4,2,12891,3,12872,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,5,5,1,12909,4,12890,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,5,5,2,12910,4,12891,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,6,6,1,12928,5,12909,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,6,6,2,12929,5,12910,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,7,7,1,12947,6,12928,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,7,7,2,12948,6,12929,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,8,8,1,12971,7,12947,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,8,8,2,12972,7,12948,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,9,9,1,12995,8,12971,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,9,9,2,12996,8,12972,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,10,10,1,13019,9,12995,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,10,10,2,13020,9,12996,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,11,11,1,13043,10,13019,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,11,11,2,13044,10,13020,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,12,12,1,13067,11,13043,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,12,12,2,13068,11,13044,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,13,13,1,13091,12,13067,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,13,13,2,13092,12,13068,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,14,14,1,13115,13,13091,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,14,14,2,13116,13,13092,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,15,15,1,13139,14,13115,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,15,15,2,13140,14,13116,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,16,16,1,13163,15,13139,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,16,16,2,13164,15,13140,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,17,17,1,13187,16,13163,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,17,17,2,13188,16,13164,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,18,18,1,13211,17,13187,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,18,18,2,13212,17,13188,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,19,19,1,13234,18,13211,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,19,19,2,13235,18,13212,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,20,20,1,13253,19,13234,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,20,20,2,13254,19,13235,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,21,21,1,13272,20,13253,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,21,21,2,13273,20,13254,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,22,22,1,13291,21,13272,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,22,22,2,13292,21,13273,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,23,23,1,13310,22,13291,363,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,23,23,2,13311,22,13292,364,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,25,24,24,1,13329,23,13310,363,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,25,24,24,2,13330,23,13311,364,previous_physical_hour,NaN,true,0.5
20260811_155000_stage_B_2C_30day_full_final,26,1,1,1,13348,NaN,0,377,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,1,1,2,13349,NaN,0,378,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,2,2,1,13367,1,13348,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,2,2,2,13368,1,13349,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,3,3,1,13386,2,13367,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,3,3,2,13387,2,13368,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,4,4,1,13405,3,13386,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,4,4,2,13406,3,13387,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,5,5,1,13424,4,13405,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,5,5,2,13425,4,13406,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,6,6,1,13443,5,13424,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,6,6,2,13444,5,13425,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,7,7,1,13462,6,13443,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,7,7,2,13463,6,13444,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,8,8,1,13486,7,13462,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,8,8,2,13487,7,13463,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,9,9,1,13510,8,13486,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,9,9,2,13511,8,13487,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,10,10,1,13534,9,13510,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,10,10,2,13535,9,13511,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,11,11,1,13558,10,13534,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,11,11,2,13559,10,13535,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,12,12,1,13582,11,13558,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,12,12,2,13583,11,13559,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,13,13,1,13606,12,13582,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,13,13,2,13607,12,13583,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,14,14,1,13630,13,13606,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,14,14,2,13631,13,13607,378,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,15,15,1,13654,14,13630,377,previous_physical_hour,NaN,false,NaN
20260811_155000_stage_B_2C_30day_full_final,26,15,15,2,13655,14,13631,378,previous_physical_hour,NaN,false,NaN
