run_id,day,hour,window_position,storage_id,current_soc_global_index,predecessor_hour,predecessor_soc_global_index,energy_capacity_global_index,boundary_source,initial_energy_fraction,terminal_equality,terminal_energy_fraction
20260811_121452_stage_B_2C_4168a6e9,18,24,24,1,2689,23,2670,83,previous_physical_hour,NaN,true,0.5
20260811_121452_stage_B_2C_4168a6e9,18,24,24,2,2690,23,2671,84,previous_physical_hour,NaN,true,0.5
20260811_121452_stage_B_2C_4168a6e9,19,1,1,1,2708,NaN,0,97,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,1,1,2,2709,NaN,0,98,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,2,2,1,2727,1,2708,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,2,2,2,2728,1,2709,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,3,3,1,2746,2,2727,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,3,3,2,2747,2,2728,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,4,4,1,2765,3,2746,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,4,4,2,2766,3,2747,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,5,5,1,2784,4,2765,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,5,5,2,2785,4,2766,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,6,6,1,2803,5,2784,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,6,6,2,2804,5,2785,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,7,7,1,2822,6,2803,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,7,7,2,2823,6,2804,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,8,8,1,2846,7,2822,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,8,8,2,2847,7,2823,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,9,9,1,2870,8,2846,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,9,9,2,2871,8,2847,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,10,10,1,2894,9,2870,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,10,10,2,2895,9,2871,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,11,11,1,2918,10,2894,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,11,11,2,2919,10,2895,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,12,12,1,2942,11,2918,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,12,12,2,2943,11,2919,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,13,13,1,2966,12,2942,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,13,13,2,2967,12,2943,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,14,14,1,2990,13,2966,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,14,14,2,2991,13,2967,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,15,15,1,3014,14,2990,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,15,15,2,3015,14,2991,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,16,16,1,3038,15,3014,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,16,16,2,3039,15,3015,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,17,17,1,3062,16,3038,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,17,17,2,3063,16,3039,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,18,18,1,3086,17,3062,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,18,18,2,3087,17,3063,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,19,19,1,3110,18,3086,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,19,19,2,3111,18,3087,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,20,20,1,3129,19,3110,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,20,20,2,3130,19,3111,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,21,21,1,3148,20,3129,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,21,21,2,3149,20,3130,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,22,22,1,3167,21,3148,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,22,22,2,3168,21,3149,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,23,23,1,3186,22,3167,97,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,23,23,2,3187,22,3168,98,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,19,24,24,1,3205,23,3186,97,previous_physical_hour,NaN,true,0.5
20260811_121452_stage_B_2C_4168a6e9,19,24,24,2,3206,23,3187,98,previous_physical_hour,NaN,true,0.5
20260811_121452_stage_B_2C_4168a6e9,20,1,1,1,3224,NaN,0,111,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,1,1,2,3225,NaN,0,112,formal_daily_fixed_half_energy,0.5,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,2,2,1,3243,1,3224,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,2,2,2,3244,1,3225,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,3,3,1,3262,2,3243,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,3,3,2,3263,2,3244,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,4,4,1,3281,3,3262,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,4,4,2,3282,3,3263,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,5,5,1,3300,4,3281,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,5,5,2,3301,4,3282,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,6,6,1,3319,5,3300,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,6,6,2,3320,5,3301,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,7,7,1,3338,6,3319,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,7,7,2,3339,6,3320,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,8,8,1,3362,7,3338,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,8,8,2,3363,7,3339,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,9,9,1,3386,8,3362,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,9,9,2,3387,8,3363,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,10,10,1,3410,9,3386,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,10,10,2,3411,9,3387,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,11,11,1,3434,10,3410,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,11,11,2,3435,10,3411,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,12,12,1,3458,11,3434,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,12,12,2,3459,11,3435,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,13,13,1,3482,12,3458,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,13,13,2,3483,12,3459,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,14,14,1,3506,13,3482,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,14,14,2,3507,13,3483,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,15,15,1,3530,14,3506,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,15,15,2,3531,14,3507,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,16,16,1,3554,15,3530,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,16,16,2,3555,15,3531,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,17,17,1,3578,16,3554,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,17,17,2,3579,16,3555,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,18,18,1,3602,17,3578,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,18,18,2,3603,17,3579,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,19,19,1,3626,18,3602,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,19,19,2,3627,18,3603,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,20,20,1,3645,19,3626,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,20,20,2,3646,19,3627,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,21,21,1,3664,20,3645,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,21,21,2,3665,20,3646,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,22,22,1,3683,21,3664,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,22,22,2,3684,21,3665,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,23,23,1,3702,22,3683,111,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,23,23,2,3703,22,3684,112,previous_physical_hour,NaN,false,NaN
20260811_121452_stage_B_2C_4168a6e9,20,24,24,1,3721,23,3702,111,previous_physical_hour,NaN,true,0.5
20260811_121452_stage_B_2C_4168a6e9,20,24,24,2,3722,23,3703,112,previous_physical_hour,NaN,true,0.5
