run_id,day,hour,PW_1,PW_2,PW_3,PW_4,PW_5,PP_1,PP_2,PP_3,PP_4,PP_5,PH_1,PH_2,PH_3,PH_4,PF_1,PF_2,PF_3,PF_4,Pch_1,Pch_2,Pdis_1,Pdis_2,SOC_1,SOC_2
20260831_073237_stage_B_3f3f96b3,97,11,546.99468994778715,373.67522976433003,392.71599455929208,404.34502276806666,440.36589311009891,207.056147358685,316.33357143179018,292.0351656987927,132.01145112082915,239.93503085222596,29.877710026014608,29.794507846630605,19.716753069945604,20.154081047396605,495.36689379038444,495.36689379038444,259.46736978650728,259.46736978650728,157.09557872790228,249.8190944131405,122.99461788859301,199.2402794967812,360.84905265393405,643.32380432934042
20260831_073237_stage_B_3f3f96b3,97,12,852.57672889950095,405.29094785796985,597.65276289690553,449.33592691534579,460.5327119924429,206.50845573859726,111.46717961835012,37.429725454884903,44.473483773773637,50.487365710261585,30.788490308489493,30.698413610238603,20.203741417183544,20.667442319061855,512.28862989473203,512.28862989473203,270.33204598356423,270.33204598356423,159.67033673759974,253.22776383700534,115.75679709802229,183.78657520698567,375.93369227552682,667.02148599710574
20260831_073237_stage_B_3f3f96b3,97,13,547.28510853883176,336.15426910057408,425.21568727226287,314.4999280723311,316.59649068859653,268.16595598505353,242.69646104755029,293.06937023366623,149.19076255703581,101.5289775635067,32.099126864663312,32.001297602482573,20.798558952713204,21.289290559777626,525.21670292181648,525.21670292181648,278.82941747433262,278.82941747433262,172.91730164286264,280.8681813671252,100.31738189266088,154.78457528598364,420.09550609559108,747.81998779864762
20260831_073237_stage_B_3f3f96b3,97,14,457.02315655736277,358.15059516513202,437.44256703389181,178.88922781202893,379.85375610181205,273.33927194136902,156.35251418683058,188.10556053505525,241.86536974412763,183.26146706959159,36.913964049141796,36.780224047497889,22.984274345957928,23.592446487671697,553.24603749432595,553.24603749432595,299.07591694997336,299.07591694997336,168.07813415798913,260.4310448503324,94.36255684280475,144.94831819944793,466.51854145688708,821.15424127567144
20260831_073237_stage_B_3f3f96b3,97,15,569.83438030663342,311.19251909478493,335.45601973967825,368.27317431533174,285.145136290153,74.039646211020269,190.18597118893985,103.47895406225803,42.846785254714078,158.31679312984571,73.410668398266836,72.859260585259463,34.906024201653949,36.340922256403246,585.84811481258271,585.84811481258271,324.93654696077522,324.93654696077522,96.12398884753604,127.95517801611794,134.10073343277645,202.12285484921918,404.02931649436243,711.73295165771196
20260831_073237_stage_B_3f3f96b3,97,16,398.18907761965789,383.22650275922274,412.89224460769356,238.64184053326429,284.08657499034274,133.0582714504142,141.92177388849927,135.87798237177736,32.653539921654954,53.473565863935157,112.8836326388125,111.76381315326839,43.147066482489265,45.288229327402775,591.00054270527744,591.00054270527733,329.33949647003271,329.33949647003271,79.99469223782863,97.504920319981977,153.83247319316865,275.88294540558536,305.09956929377631,492.95077393948969
20260831_073237_stage_B_3f3f96b3,97,17,917.60083530865995,493.53000895394842,571.45443994314303,439.62437404772101,411.11435137950969,266.71203984515336,195.09542263268088,175.53621049566155,74.124492921078087,187.67204520074267,30.464077159917451,30.378875474312231,19.948587475871744,20.393230135004611,501.55179836048262,501.55179836048262,263.12851928012913,263.12851928012913,263.18834943403948,455.90574664553037,30.072142602655759,36.012327222286508,508.55559200368327,863.2522490068153
20260831_073237_stage_B_3f3f96b3,97,18,617.18985126269126,335.22320481737461,325.54414446603397,323.87803650361133,261.30584237612669,164.55300651554373,22.704280529289903,125.22631028004,0,102.01951170603149,261.88040514482907,261.72836191237684,109.00479505286434,110.83275989309162,604.90701173518096,604.90701173518096,340.52356518853861,340.52356518853861,87.055967258040582,109.52061937349224,77.843681537985134,96.781240786202588,500.41298304926971,854.2860944582892
20260831_073237_stage_B_3f3f96b3,97,19,330.29039597750733,370.27519542078841,440.91056743187812,358.45485634989774,308.37562654715094,72.675783150521269,6.9592040974445899,112.32241536717954,124.04751230767657,64.190051640739981,280.14408727021714,280.1095515774233,130.40925209463614,130.84620912787761,610.7826261597952,610.7826261597952,345.3441287072315,345.3441287072315,56.155300817472181,66.375216282895678,88.236135811542724,112.03016319383175,452.91260288328044,789.54583000863784
20260831_073237_stage_B_3f3f96b3,97,20,657.57734318708879,378.72461550606761,351.59083764829876,311.1867353814381,453.66724780415615,0,0,0,0,0,283.26620473011451,283.24286095848845,133.68354779938917,133.98639058284519,612.52525282595116,612.52525282595116,346.68749059621808,346.68749059621808,48.755577328717834,54.852834403416516,94.559159525386391,133.69798176452272,391.72688967314184,690.36006790002079
