run_id,day,wind_mwh,solar_mwh,hydro_mwh,thermal_mwh,storage_charge_mwh,storage_discharge_mwh,net_storage_supply_mwh,total_generation_mwh
20260831_073237_stage_B_3f3f96b3,15,13849.884801018125,22570.715646726771,5059.8501869268284,41649.437609841647,6157.3065500703942,4987.4183055570184,-1169.8882445133759,83129.888244513364
20260831_073237_stage_B_3f3f96b3,16,9256.4234764443863,7922.1008310154493,5038.9472595363231,39859.086768911577,8613.4649258301833,6976.9065899224461,-1636.5583359077373,62076.558335907735
20260831_073237_stage_B_3f3f96b3,17,108434.87176712016,5589.1241333377693,5011.1154476051906,41962.994657768242,7990.0316096385786,6471.9256038072472,-1518.1060058313315,160998.10600583136
20260831_073237_stage_B_3f3f96b3,18,66262.951073901495,27194.22865161267,5027.4351252028591,39394.873621975108,7628.8866983799444,6179.3982256877571,-1449.4884726921873,137879.48847269214
20260831_073237_stage_B_3f3f96b3,19,25702.980855328744,24909.48375227227,5025.1685937960356,40457.656390898912,6764.6820647155064,5479.3924724195595,-1285.2895922959469,96095.289592295958
20260831_073237_stage_B_3f3f96b3,20,31246.07460033031,17344.069853406716,5006.7789743407047,39500.280444115473,7774.757222069512,6297.5533498763034,-1477.2038721932086,93097.203872193204
20260831_073237_stage_B_3f3f96b3,21,7725.492490483296,8524.5203942821918,5023.2484920967654,39876.282729125349,8418.6531894083746,6819.1090834207835,-1599.5441059875911,61149.544105987603
20260831_073237_stage_B_3f3f96b3,22,30943.695242825699,18103.052787525681,5059.4815643840775,41364.266062502087,6634.1876696712334,5373.6920124336993,-1260.495657237534,95470.495657237538
20260831_073237_stage_B_3f3f96b3,23,36435.102632016526,25394.98075634308,5050.2007789462932,39376.690184073479,7773.5492177861252,6296.5748664067596,-1476.9743513793655,106256.97435137938
20260831_073237_stage_B_3f3f96b3,24,108931.85514134055,8500.0076757867482,5034.9824176559387,42186.632277105229,7702.5132204657939,6239.0357085772957,-1463.4775118884982,164653.47751188846
20260831_073237_stage_B_3f3f96b3,25,45326.590976021311,7107.7354389909606,5064.9591598908955,40089.483047483307,6309.308538876222,5110.5399164897417,-1198.7686223864803,97588.768622386473
20260831_073237_stage_B_3f3f96b3,26,21700.729193261897,9809.6888537212308,4996.3991479063561,40985.689332981492,8171.0869887946337,6618.580460923652,-1552.5065278709817,77492.506527870981
20260831_073237_stage_B_3f3f96b3,27,13211.347432372493,12577.514337125398,5019.8166422939294,41041.265907415298,7052.3385221427498,5712.3942029356258,-1339.944319207124,71849.944319207119
20260831_073237_stage_B_3f3f96b3,28,107371.6563907846,19368.429285560986,5051.6926832263889,42732.753944498356,6708.064758264728,5433.5324541944319,-1274.532304070296,174524.53230407031
20260831_073237_stage_B_3f3f96b3,29,42480.866150855116,19080.469565757139,5087.4969061899792,39825.593226397126,7075.9255221018175,5731.4996729024751,-1344.4258491993423,106474.42584919935
20260831_073237_stage_B_3f3f96b3,30,23674.857899033137,12579.278254063533,5021.1159764656049,40118.571294684654,7704.3338118260435,6240.5103875790946,-1463.8234242469489,81393.823424246919
20260831_073237_stage_B_3f3f96b3,31,25647.496727771289,12970.966052296766,5053.9327513947383,41782.405599628211,8077.9006899527203,6543.0995588617016,-1534.8011310910188,85454.801131090993
20260831_073237_stage_B_3f3f96b3,32,26283.207569759183,8738.765284436231,5058.4290364330282,40552.436113333424,6857.0421261150968,5554.2041221532309,-1302.838003961866,80632.838003961864
20260831_073237_stage_B_3f3f96b3,33,11255.451004732335,17642.459963341553,5050.0081896327893,41464.801524678362,6803.7930651844035,5511.0723827993679,-1292.7206823850356,75412.720682385028
20260831_073237_stage_B_3f3f96b3,34,25404.135091954504,18049.994397658924,5041.0050553094043,40084.912848101892,7579.1968053934288,6139.149412368678,-1440.0473930247508,88580.047393024724
20260831_073237_stage_B_3f3f96b3,35,37775.415101879851,17788.241998703241,5032.3734593385634,41084.243097561135,7896.1771446463263,6395.9034871635231,-1500.2736574828032,101680.27365748279
20260831_073237_stage_B_3f3f96b3,36,30755.723552945536,22539.101062747162,5054.509191139693,39351.168963825083,7739.4882666182511,6268.9854959607837,-1470.5027706574674,97700.502770657477
20260831_073237_stage_B_3f3f96b3,37,20337.728328093453,23530.322612132062,5072.4565867111705,41935.300386257724,7083.1995431285886,5737.3916299341572,-1345.8079131944314,90875.807913194411
20260831_073237_stage_B_3f3f96b3,38,27931.411198262864,23719.451133478815,4984.3726298131787,39481.350023381106,7613.6051838734929,6167.02019893753,-1446.5849849359629,96116.584984935966
20260831_073237_stage_B_3f3f96b3,39,29072.370279396353,12940.519311046586,5008.2509559265663,41348.742442120856,7841.4894131073352,6351.6064246169399,-1489.8829884903953,88369.882988490368
20260831_073237_stage_B_3f3f96b3,40,108043.42268372444,4084.195979262417,5082.563009991678,42199.891320468167,7947.7525970876377,6437.6796036409842,-1510.0729934466535,159410.07299344669
20260831_073237_stage_B_3f3f96b3,41,88289.366556810579,9582.1449456366336,5048.6402245221261,41326.134725725846,8348.8760668167379,6762.589614121559,-1586.2864526951789,144246.2864526952
20260831_073237_stage_B_3f3f96b3,42,84058.518648333833,24232.346244975983,5106.4565702020118,42126.812362580968,7705.9675057516206,6241.8336796588119,-1464.1338260928087,155524.13382609279
20260831_073237_stage_B_3f3f96b3,43,29586.469073062322,28969.478003540149,5085.9206632309379,39859.567729008842,7323.3445728538582,5931.9091040116264,-1391.4354688422318,103501.43546884225
20260831_073237_stage_B_3f3f96b3,44,12005.652435800257,27545.465245660329,5118.389728887606,41750.022661492418,5576.4740623190901,4516.9439904784649,-1059.5300718406252,86419.530071840607
20260831_073237_stage_B_3f3f96b3,45,12096.217580521157,23239.024207194318,5035.9683345994463,41694.319460377439,6344.8925404859265,5139.3629577935981,-1205.5295826923284,82065.529582692368
20260831_073237_stage_B_3f3f96b3,46,39494.553546812218,20784.361675527744,5009.9813247071343,42036.434621633918,7764.9008877950273,6289.5697191139716,-1475.3311686810557,107325.331168681
20260831_073237_stage_B_3f3f96b3,47,59523.890015572812,16393.584914973526,5099.5187356349697,38897.214277469342,8285.3049665821636,6711.0970229315517,-1574.2079436506119,119914.20794365063
20260831_073237_stage_B_3f3f96b3,48,95687.284814784274,28929.184520308099,5065.7499815101719,41398.949856598032,7269.3114378976697,5888.1422646971105,-1381.1691732005593,171081.16917320059
20260831_073237_stage_B_3f3f96b3,49,53385.79958138035,21961.50327297991,4990.6501800918431,40640.412756035468,7780.8725815135176,6302.5067910259486,-1478.365790487569,120978.36579048757
20260831_073237_stage_B_3f3f96b3,50,10822.093666522411,22290.087331114468,5056.4534542438641,40997.311523398057,6504.9788172569361,5269.032841978119,-1235.9459752788171,79165.945975278795
20260831_073237_stage_B_3f3f96b3,51,19290.469869064571,25783.551072329206,5031.5880735609926,40888.530264518973,6653.3646288093278,5389.2253493355556,-1264.1392794737721,90994.139279473748
20260831_073237_stage_B_3f3f96b3,52,75387.344803586937,30245.123779117028,5067.6226073482185,42871.55364047466,7166.5517396147443,5804.9069090879429,-1361.6448305268013,153571.64483052684
20260831_073237_stage_B_3f3f96b3,53,35037.837834977188,27768.446144346104,5049.3159444613048,40317.219770849726,7699.0510243912067,6236.2313297568735,-1462.8196946343332,108172.81969463432
20260831_073237_stage_B_3f3f96b3,54,26704.856971789388,24069.075323777495,5041.2592630532918,41017.142208326397,7328.0724576134971,5935.7386906669335,-1392.3337669465636,96832.333766946569
20260831_073237_stage_B_3f3f96b3,55,100259.59473712942,20837.702479272684,5056.7211561112144,42686.096247514302,5737.445368566614,4647.3307485389587,-1090.1146200276553,168840.11462002763
20260831_073237_stage_B_3f3f96b3,56,85163.47102385365,4601.8632639824718,5015.8393591110953,39844.586009375882,7925.0508227531054,6419.2911664300136,-1505.7596563230918,134625.75965632312
20260831_073237_stage_B_3f3f96b3,57,61249.658616713852,5416.0242887045079,5062.0249936465189,39904.458095370603,6221.9262865027049,5039.7602920671889,-1182.165994435516,111632.16599443548
20260831_073237_stage_B_3f3f96b3,58,90026.035080530113,8585.923830227599,5041.9398060247113,39293.189306402201,7774.147490445308,6297.0594672606976,-1477.0880231846104,142947.08802318462
20260831_073237_stage_B_3f3f96b3,59,65799.692657060383,4940.8778007834062,5052.7995017671137,40523.312488478688,7508.854989944959,6082.1725418554161,-1426.682448089543,116316.68244808959
20260831_073237_stage_B_3f3f96b3,60,84408.60276420509,4990.8539812714507,9757.4962693024881,39197.438242314456,8444.1645110180671,6839.7732539246372,-1604.3912570934299,138354.39125709346
20260831_073237_stage_B_3f3f96b3,61,93961.144473267515,27087.573382584716,9814.1255412741393,40988.144447821687,7057.8307628840885,5716.8429179361065,-1340.987844947982,171850.98784494807
20260831_073237_stage_B_3f3f96b3,62,67038.518081796778,5085.5162715643555,9763.1247446511879,40329.584414662138,7456.5448035498948,6039.8012908754108,-1416.743512674484,122216.74351267445
20260831_073237_stage_B_3f3f96b3,63,62688.737398544799,8421.5396397358199,9788.9907883906799,40154.634513602941,7283.6965277593717,5899.7941874850885,-1383.9023402742832,121053.90234027425
20260831_073237_stage_B_3f3f96b3,64,106781.97424421545,5519.7543082001212,9785.8683803352742,41251.007491296012,8624.2338107732267,6985.6293867263148,-1638.6044240469118,163338.60442404688
20260831_073237_stage_B_3f3f96b3,65,83486.340828945773,8843.4074532586765,9708.2378081018196,39870.098412157313,8095.181591913697,6557.0970894500942,-1538.0845024636028,141908.08450246358
20260831_073237_stage_B_3f3f96b3,66,63475.145238438934,28526.403048515349,9744.8233611512824,38931.191177245317,7250.3306597415822,5872.7678343906791,-1377.562825350903,140677.56282535091
20260831_073237_stage_B_3f3f96b3,67,23660.140861556334,5011.9597044026787,9746.8339393200276,39568.277542808632,8880.0634109879738,7192.8513629002573,-1687.2120480877165,77987.212048087677
20260831_073237_stage_B_3f3f96b3,68,19070.163955403794,4426.2746937990833,9692.9199377543518,38792.863760780747,9274.8544617787848,7512.6321140408154,-1762.2223477379694,71982.222347737974
20260831_073237_stage_B_3f3f96b3,69,32778.616384514316,4849.8859300498152,9837.2445987565061,39984.089495803048,8946.5074164404887,7246.671007316796,-1699.8364091236926,87449.836409123687
20260831_073237_stage_B_3f3f96b3,70,20375.757790961219,4464.6064855361046,9758.1611620335898,39196.549697115523,8342.5007139286918,6757.4255782822429,-1585.0751356464489,73795.075135646432
20260831_073237_stage_B_3f3f96b3,71,8926.8223811684493,5298.6073132294441,9750.6802575133261,37230.714021113607,9509.5998580253236,7702.775885000513,-1806.8239730248106,61206.823973024824
20260831_073237_stage_B_3f3f96b3,72,11599.156830190695,16886.322106216277,9796.7732357641089,40434.445362492101,7193.1449192798937,5826.447384616712,-1366.6975346631816,78716.697534663181
20260831_073237_stage_B_3f3f96b3,73,54022.346649416977,17470.357030263032,9746.2867683856111,40763.806260759047,8383.1405727616093,6790.3438639369024,-1592.7967088247069,122002.79670882467
20260831_073237_stage_B_3f3f96b3,74,88005.781369867516,6925.3964698793516,9782.1372527432595,40241.478323607203,8130.4916636701855,6585.6982475728519,-1544.7934160973336,144954.79341609732
20260831_073237_stage_B_3f3f96b3,75,77514.124601779709,7880.188638898645,9831.0907490168356,40113.615751987498,7415.893377277278,6006.8736355945921,-1409.0197416826859,135339.01974168268
20260831_073237_stage_B_3f3f96b3,76,80441.212117628878,11448.358305932692,9804.4167557743131,40567.719850189955,8324.7738396097939,6743.0668100839348,-1581.7070295258591,142261.70702952583
20260831_073237_stage_B_3f3f96b3,77,92348.905549563933,16768.929466862457,9777.3013028594123,41617.070904383771,8537.9327561555892,6915.725532486028,-1622.2072236695612,160512.20722366957
20260831_073237_stage_B_3f3f96b3,78,108498.48058462639,9409.1843580651002,9762.4544798608367,41493.943383007296,8495.0673976818998,6881.0045921223382,-1614.0628055595616,169164.06280555963
20260831_073237_stage_B_3f3f96b3,79,29366.629166638922,9143.8270232965315,9771.4870457531633,40678.41088724124,7738.7059101570903,6268.3517872272432,-1470.3541229298471,88960.354122929857
20260831_073237_stage_B_3f3f96b3,80,116425.21222211976,6877.6375594436986,9798.8954988105379,41547.291374100416,8310.7192340758338,6731.6825796014245,-1579.0366544744093,174649.03665447439
20260831_073237_stage_B_3f3f96b3,81,113584.16469575504,8098.6497485441178,9760.7527349832508,41587.462636067685,8005.4200807899579,6484.3902654398644,-1521.0298153500935,173031.02981535008
20260831_073237_stage_B_3f3f96b3,82,16356.141404352773,9716.447534507286,9785.394702364476,39560.346424258933,8149.1056078077117,6600.7755423242497,-1548.330065483462,75418.33006548346
20260831_073237_stage_B_3f3f96b3,83,9332.037523141069,19007.512679221691,9817.9073984496299,40397.297735646855,7656.6070339959379,6201.8516975367083,-1454.7553364592295,78554.755336459246
20260831_073237_stage_B_3f3f96b3,84,34651.917959411971,5162.9471159151317,9828.0054021076794,40698.892494704,8219.8051165198576,6658.0421443810856,-1561.7629721387721,90341.762972138778
20260831_073237_stage_B_3f3f96b3,85,111445.15734658173,6274.1909904262529,9835.2400204584828,41324.835285842339,8154.861280572637,6605.4376372638344,-1549.4236433088026,168879.42364330881
20260831_073237_stage_B_3f3f96b3,86,68221.694802813203,7767.8701447717585,9726.6526382021639,38747.885149552938,7705.8038702107224,6241.7011348706847,-1464.1027353400377,124464.10273534007
20260831_073237_stage_B_3f3f96b3,87,34178.043020390949,12767.791183663698,9772.0609445374157,40744.176259085856,8063.5337246205263,6531.4623169426286,-1532.0714076778977,97462.071407677926
20260831_073237_stage_B_3f3f96b3,88,109808.41715225698,15385.309043291392,9769.1795803901296,42197.445974602379,7738.6934238995136,6268.3416733586064,-1470.3517505409072,177160.3517505409
20260831_073237_stage_B_3f3f96b3,89,115682.13336727397,9407.0787688301734,9773.2990348596268,41647.594785436195,8053.1892442104827,6523.0832878104948,-1530.1059563999879,176510.10595639999
20260831_073237_stage_B_3f3f96b3,90,121134.53516966368,24560.253506888312,9808.2993238256513,42392.791211257798,6715.1537454494246,5439.2745338140376,-1275.879211635387,197895.87921163545
20260831_073237_stage_B_3f3f96b3,91,104164.45468683146,23034.145720665601,9880.6081298515273,42119.792761140205,8152.6384130988417,6603.6371146100628,-1549.001298488779,179199.00129848882
20260831_073237_stage_B_3f3f96b3,92,40018.437876557902,15739.663118977798,9859.642868609677,39656.209012107189,7968.1730329083139,6454.2201566557305,-1513.9528762525833,105273.95287625256
20260831_073237_stage_B_3f3f96b3,93,12708.262054434004,4695.7526846293713,9760.1077197419418,38166.250294929938,9212.4881775539779,7462.1154238187182,-1750.3727537352597,65330.372753735253
20260831_073237_stage_B_3f3f96b3,94,110999.97645293883,5488.7928481551771,9778.7141335957986,41276.15480346002,8334.9380955252273,6751.2998573754348,-1583.6382381497924,167543.63823814984
20260831_073237_stage_B_3f3f96b3,95,56369.641727871007,5644.0780297576321,9795.7997846431208,39850.123261505862,7471.8042304084756,6052.1614266308661,-1419.6428037776095,111659.64280377762
20260831_073237_stage_B_3f3f96b3,96,15558.460359746075,16817.042377235277,9768.0797956725528,39990.724124829518,7391.0876709652575,5986.7810134818619,-1404.3066574833956,82134.306657483423
20260831_073237_stage_B_3f3f96b3,97,50132.597378075996,8648.2623343655341,9757.9026189192027,40936.987566899945,7714.473148740427,6248.7232504797457,-1465.7498982606812,109475.74989826068
20260831_073237_stage_B_3f3f96b3,98,67207.73455997229,7308.7031106423547,9798.7148570326844,39229.043874609393,7653.6652750352187,6199.4688727785324,-1454.1964022566863,123544.19640225673
20260831_073237_stage_B_3f3f96b3,99,96989.620276041023,8304.5007595267198,9805.7098679797582,40775.50305007062,6975.4418611480987,5650.1079075299658,-1325.3339536181329,155875.33395361813
20260831_073237_stage_B_3f3f96b3,100,19658.068493370367,4498.6905406525193,9760.0871382085716,38757.180680519064,9126.4571197395271,7392.4302669890176,-1734.0268527505095,72674.02685275051
20260831_073237_stage_B_3f3f96b3,101,57116.160920100578,12015.293902716159,9731.6768970264184,41553.664488754279,8193.664255776077,6636.8680471786229,-1556.7962085974541,120416.79620859744
20260831_073237_stage_B_3f3f96b3,102,67381.811076473576,12777.603027223626,9902.3508686247951,40281.885802453777,7387.6356567145313,5983.9848819387707,-1403.6507747757605,130343.65077477577
20260831_073237_stage_B_3f3f96b3,103,48534.989249683662,16232.845547591536,9741.5417608174757,40946.086656552878,8712.9642876080452,7057.5010729625137,-1655.4632146455315,115455.46321464554
20260831_073237_stage_B_3f3f96b3,104,49114.031878581045,10655.213551431738,9826.4820981652465,40829.350799313914,6974.0964604839228,5649.0181329919787,-1325.078327491944,110425.07832749194
20260831_073237_stage_B_3f3f96b3,105,20161.501954917741,6231.429327617775,9805.5376109730896,40055.598552387521,8126.6707678743587,6582.6033219782266,-1544.0674458961321,76254.067445896129
20260831_073237_stage_B_3f3f96b3,106,30584.437927398438,10842.097168278076,9813.6902540288866,40902.696114966275,7225.9024456402485,5852.9809809685994,-1372.9214646716491,92142.921464671672
20260831_073237_stage_B_3f3f96b3,107,106896.73356873629,7288.4845425848935,9789.0118917445106,41175.894015637889,8369.0737826503719,6778.9497639468,-1590.1240187035719,165150.12401870359
20260831_073237_stage_B_3f3f96b3,108,23820.192631723043,5944.3067017654912,9759.2405185932876,39618.152629156197,8062.592006515868,6530.6995252778515,-1531.8924812380164,79141.892481238028
20260831_073237_stage_B_3f3f96b3,109,46237.377318937128,7738.9099357331061,9760.4667943925961,39591.879276240914,7466.4911858091618,6047.8578605054227,-1418.6333253037392,103328.63332530374
20260831_073237_stage_B_3f3f96b3,110,101480.74848009289,10605.6704285181,9805.0693261758115,41323.949435734918,8186.514055377309,6631.0763848556207,-1555.4376705216882,163215.43767052173
20260831_073237_stage_B_3f3f96b3,111,102870.60125580564,18052.599681681084,9730.2472171301633,41391.788075671,8448.6117383573219,6843.3755080694291,-1605.2362302878928,172045.23623028788
20260831_073237_stage_B_3f3f96b3,112,60500.649629626561,24472.307869044733,9722.4914522262661,40128.549220811728,7968.4114300488463,6454.4132583395658,-1513.9981717092805,134823.9981717093
20260831_073237_stage_B_3f3f96b3,113,48854.045700063936,25122.990860021757,9776.0935962011026,40992.020196876183,8553.422911383901,6928.2725582209587,-1625.1503531629423,124745.15035316297
20260831_073237_stage_B_3f3f96b3,114,69380.465156078513,6760.8367797187138,9795.7460092097772,39993.201423626393,7632.8914138601376,6182.6420452267093,-1450.2493686334283,125930.24936863339
20260831_073237_stage_B_3f3f96b3,115,42586.208602459752,8050.1527485784736,9794.4128953736217,40116.117457515931,7720.4826522516596,6253.5909483238456,-1466.891703927814,100546.89170392777
20260831_073237_stage_B_3f3f96b3,116,84170.509855070384,5823.6452236708355,9769.0968430561315,41086.151830545939,8733.7039597015046,7074.3002073582174,-1659.4037523432871,140849.40375234329
20260831_073237_stage_B_3f3f96b3,117,75682.233393272676,8923.1582853443942,9751.1872038616893,40956.176836856117,8593.4511543938315,6960.695435059004,-1632.7557193348275,135312.75571933488
20260831_073237_stage_B_3f3f96b3,118,84656.690092343211,6343.6245638114797,9741.4986367588481,40204.580190627108,8033.6499133718262,6507.256429831179,-1526.3934835406471,140946.39348354063
20260831_073237_stage_B_3f3f96b3,119,49692.746190583384,30852.971676318037,9768.1465620545823,38707.584877085086,7323.4174002161344,5931.9680941750721,-1391.4493060410623,129021.44930604109
20260831_073237_stage_B_3f3f96b3,120,19158.379141491194,23914.245349469926,9812.325749825226,40006.348497707884,7533.151255232825,6101.8525167385842,-1431.2987384942408,92891.298738494224
20260831_073237_stage_B_3f3f96b3,121,36545.741667584109,31517.668167952434,9808.8231300885636,41334.701268548408,7878.6012324921303,6381.6669983186248,-1496.9342341735055,119206.93423417352
20260831_073237_stage_B_3f3f96b3,122,58423.121889232032,12163.640963222515,9844.6141446733855,41397.935223108296,8470.0643170327821,6860.752096796552,-1609.3122202362301,121829.31222023623
20260831_073237_stage_B_3f3f96b3,123,110986.61769287995,15761.065967532188,9800.0095525329489,42206.682218656861,8075.6601663259971,6541.2847347240549,-1534.3754316019422,178754.37543160195
20260831_073237_stage_B_3f3f96b3,124,50736.682813484695,20338.161382762701,9762.0785770181683,39445.21587786686,8011.2560585916099,6489.1174074592045,-1522.1386511324054,120282.13865113244
20260831_073237_stage_B_3f3f96b3,125,31970.886635767485,10332.404519872252,9822.9027972337371,40364.927717493192,7532.2193177193503,6101.0976473526753,-1431.1216703666751,92491.121670366672
20260831_073237_stage_B_3f3f96b3,126,50844.340543928214,19093.808613968406,9756.3856949346791,40480.972394225631,6765.8276160891292,5480.3203690321961,-1285.507247056933,120175.50724705693
20260831_073237_stage_B_3f3f96b3,127,76546.077494067373,22687.789824702824,9803.3459102791676,40826.995625335163,8127.4150230765235,6583.206168691986,-1544.2088543845375,149864.20885438452
20260831_073237_stage_B_3f3f96b3,128,56037.61443447051,32161.926259712629,9817.3705896588654,41912.247632437626,7469.2574541034119,6050.0985378237638,-1419.1589162796481,139929.15891627964
20260831_073237_stage_B_3f3f96b3,129,88520.762764965242,18343.103202948729,9779.0095174048238,41945.079432337734,8568.1837771396222,6940.2288594830961,-1627.954917656526,158587.95491765652
20260831_073237_stage_B_3f3f96b3,130,113441.63025132073,26977.585900543123,9826.8660083988998,42915.641145636269,7219.5963468367809,5847.8730409377922,-1371.7233058989887,193161.72330589904
20260831_073237_stage_B_3f3f96b3,131,116301.97709285599,26527.614963459295,9790.7134701117484,42407.330156796561,6724.3983327558926,5446.7626495322756,-1277.635683223617,195027.63568322358
20260831_073237_stage_B_3f3f96b3,132,111125.16150364351,22618.056966970908,9803.3874965796731,42868.806898719879,6817.9624521788201,5522.5495862648459,-1295.4128659139742,186415.41286591394
20260831_073237_stage_B_3f3f96b3,133,80531.826423539504,14551.403022799279,9771.5390053634037,41113.291574842398,7726.631718655819,6258.571692111218,-1468.060026544601,145968.06002654458
20260831_073237_stage_B_3f3f96b3,134,94024.916941236545,23076.374228681394,9847.8348820597457,42534.020249953777,7437.612115428532,6024.4658134971105,-1413.1463019314215,169483.14630193147
20260831_073237_stage_B_3f3f96b3,135,115774.27700690404,25158.607983297203,9841.12431649674,42917.534647162087,6323.9155466322909,5122.3715927721523,-1201.5439538601386,193691.54395386006
20260831_073237_stage_B_3f3f96b3,136,109465.65998023572,27286.369969052837,9784.5974686436202,42050.363705993077,6984.1638101328908,5657.1726862076421,-1326.9911239252488,188586.99112392525
20260831_073237_stage_B_3f3f96b3,137,57035.518929734913,21911.949299603977,9847.3719339376385,41191.04615549602,7662.5595724870982,6206.6732537145499,-1455.8863187725483,129985.88631877255
20260831_073237_stage_B_3f3f96b3,138,30455.740205726364,12617.325398978184,9834.2892008736162,41836.328411528026,6440.4379847692817,5216.7547676631202,-1223.6832171061615,94743.683217106183
20260831_073237_stage_B_3f3f96b3,139,86246.603611918632,17362.843004166178,9801.8753725286715,42372.221544496351,6860.7554374202318,5557.2119043103867,-1303.5435331098452,155783.54353310983
20260831_073237_stage_B_3f3f96b3,140,59978.438334073275,6045.3379728502641,9750.8058519915594,39656.24536784229,7162.2501408285088,5801.4226140710944,-1360.8275267574145,115430.82752675739
20260831_073237_stage_B_3f3f96b3,141,81720.113585449712,21064.361435978164,9759.559705123771,42623.404729360918,7144.4181890133696,5786.9787331008265,-1357.4394559125431,155167.43945591256
20260831_073237_stage_B_3f3f96b3,142,103044.22014745903,22366.851815430426,9772.9631838423084,42233.28333048967,8091.1498801129455,6553.8314028914838,-1537.3184772214618,177417.31847722144
20260831_073237_stage_B_3f3f96b3,143,47714.286052551637,24459.746826600811,9789.8400114845117,40712.480926378412,7717.6516685019369,6251.2978514865699,-1466.353817015367,122676.35381701538
20260831_073237_stage_B_3f3f96b3,144,77242.22065178043,11007.761419777858,9785.9822956039334,40306.695321641382,7329.787835808781,5937.1281470051208,-1392.6596888036602,138342.6596888036
20260831_073237_stage_B_3f3f96b3,145,35445.487770478358,17389.058710392357,9785.1076170223205,39555.674430939602,8449.0975201718447,6843.7689913391914,-1605.3285288326533,102175.32852883264
20260831_073237_stage_B_3f3f96b3,146,45010.807536723776,28853.589162005897,9807.7936232744105,41469.27282587748,7849.8060414818865,6358.3428936003311,-1491.4631478815554,125141.46314788156
20260831_073237_stage_B_3f3f96b3,147,40956.887878752183,30550.340356715005,9763.8160403197217,40713.811920470725,7972.9273487242272,6458.0711524666222,-1514.856196257605,121984.85619625764
20260831_073237_stage_B_3f3f96b3,148,41520.706191867757,25908.727229141819,9746.8439316340846,41943.226695795303,7260.547623363168,5881.043574924166,-1379.504048439002,119119.50404843895
20260831_073237_stage_B_3f3f96b3,149,82736.178806091237,23473.711346261414,9781.7856637111963,42504.739893237413,7191.6616279011942,5825.2459185999678,-1366.4157093012263,158496.41570930128
20260831_073237_stage_B_3f3f96b3,150,47314.8791585203,10543.957902677044,9733.2822172120377,38719.784137776325,6536.3337693986696,5294.4303532129279,-1241.9034161857417,106311.90341618571
20260831_073237_stage_B_3f3f96b3,151,26726.380446579326,13132.414482216995,9800.5906598471265,41845.487387457899,5446.6998742177466,4411.8268981163774,-1034.8729761013692,91504.872976101353
20260831_073237_stage_B_3f3f96b3,152,58040.064850991563,6997.5467855443467,13446.489185313092,38463.974679682316,7621.4500080597008,6173.3745065283665,-1448.0755015313343,116948.07550153132
20260831_073237_stage_B_3f3f96b3,153,75258.388022687839,6504.0015853894247,13442.988583364568,39208.895443747249,8706.7033431004329,7052.4297079113512,-1654.2736351890817,134414.27363518908
20260831_073237_stage_B_3f3f96b3,154,93209.37020355108,18743.663379619113,13526.992732287859,40280.17995120008,7369.5066666217344,5969.3003999636048,-1400.2062666581296,165760.20626665815
20260831_073237_stage_B_3f3f96b3,155,99855.40920002613,14803.772264377931,13601.999078039937,41343.835806547249,7763.243942058898,6288.2275930677069,-1475.0163489911911,169605.01634899125
20260831_073237_stage_B_3f3f96b3,156,25466.152602899769,30427.560239479459,13442.746808985325,37605.762406330345,7590.6424089206639,6148.4203512257363,-1442.2220576949276,106942.22205769489
20260831_073237_stage_B_3f3f96b3,157,9349.8984490285166,30636.971790723946,13600.043583962319,40086.708401855663,7019.0643451076121,5685.4421195371651,-1333.622225570447,93673.622225570434
20260831_073237_stage_B_3f3f96b3,158,13596.991175794868,28166.533184238619,13587.316099353588,40071.804030181549,8013.9183661505422,6491.2738765819386,-1522.6444895686036,95422.644489568629
20260831_073237_stage_B_3f3f96b3,159,14267.993452414343,20400.900902134345,13596.239717185437,39642.437619323558,8092.4825845141222,6554.9108934564392,-1537.571691057683,87907.571691057674
20260831_073237_stage_B_3f3f96b3,160,23979.741950704538,28447.076038579467,13592.817391258186,39980.493000129572,8105.9388456407796,6565.8104649690304,-1540.1283806717493,106000.12838067177
20260831_073237_stage_B_3f3f96b3,161,28790.151488873576,19520.865481380777,13448.175942727743,38388.757582290847,7357.6341856471072,5959.6836903741596,-1397.9504952729476,100147.95049527293
20260831_073237_stage_B_3f3f96b3,162,18846.304789707963,19628.299739250411,13527.723310102412,39673.564589787347,8767.8548886742392,7101.9624598261335,-1665.8924288481057,91675.892428848136
20260831_073237_stage_B_3f3f96b3,163,73095.25943348014,20517.959358810956,13532.614667110131,40402.441499151522,8727.7629397513501,7069.4879811985948,-1658.2749585527554,147548.27495855273
20260831_073237_stage_B_3f3f96b3,164,60762.512473847237,16962.048757442764,13479.645662722964,40049.357056946552,9229.2839524186984,7475.7200014591481,-1753.5639509595503,131253.56395095953
20260831_073237_stage_B_3f3f96b3,165,85342.459493281232,22770.391454164099,13515.340380342694,41412.079463323171,8369.846269006177,6779.5754778950022,-1590.2707911111747,163040.27079111119
20260831_073237_stage_B_3f3f96b3,166,110620.61461722819,17235.693377899766,13505.754337285936,41000.308392190243,7275.635392653302,5893.2646680491744,-1382.3707246041276,182362.37072460412
20260831_073237_stage_B_3f3f96b3,167,99381.514175623932,22834.591060473955,13627.360348938819,41444.35605726271,7988.5349594706522,6470.7133171712285,-1517.8216422994237,177287.82164229942
